10386,Chocolate Snowdrops,4.53225803375244,7,56,167,NA,NA,NA
10387,Peanut Butter and Bran Cookies,4.5151515007019,6,27,65,15M,18M,33M
10389,Peanut Clusters Chocolate Cookie,4.52631568908691,3,16,262,NA,NA,NA
10390,Mincemeat Cookies II,4.52173900604248,10,19,315,NA,NA,NA
10392,Martha Washington Cookies,4.53846168518066,3,12,76,NA,NA,NA
10393,Cake Mix Cookies II,2.20000004768372,2,4,194,NA,NA,NA
10394,Mary Ann's Cookies,4.16666650772095,0,4,214,NA,NA,NA
10395,Sweet Potato Cookies,3.22222232818604,3,8,148,NA,NA,NA
10396,Almond Squares II,4.5,56,53,345,NA,NA,NA
10397,Peanut Butter Pinwheel Cookies,2,1,1,371,NA,NA,NA
10398,Nut Chocolate Balls,4,3,6,126,NA,NA,NA
10399,Chocolate Jumbo,4.6875,3,10,172,NA,NA,NA
10400,Brownie Oat Cookies,3.83505153656006,6,78,52,NA,NA,NA
10401,Meltaway Brownies,2.94117641448975,4,15,256,NA,NA,NA
10402,The Best Rolled Sugar Cookies,4.43230485916138,5K,7568,109,20M,8M,3H
10403,Preacher Cookies,4.44186067581177,70,110,231,NA,NA,NA
104033,Harvest Pumpkin-Oatmeal Raisin Cookies,4.57142877578735,38,30,105,15M,16M,33M
10404,Fig Cookies,3.90909099578857,5,11,267,NA,NA,NA
10405,Lemon Coolers,4.13888883590698,3,33,108,NA,NA,NA
10406,Gumdrop Cookies II,3.59999990463257,0,4,109,NA,NA,NA
10407,Mrs. Fields Sugar Cookies,4.03448295593262,35,225,166,NA,NA,NA
10408,Log Cabin Cookies,2.5,0,4,148,NA,NA,NA
10409,Millionares Shortbread,4.25,5,3,436,NA,NA,NA
10410,Divinity Cookies,3.89473676681519,3,16,91,NA,NA,NA
10411,Welsh Tea Cakes,3.93333339691162,7,14,110,NA,NA,NA
10412,Welsh Cookies,4.68965530395508,9,25,341,NA,NA,NA
10413,Easy Valentine Sandwich Cookies,4.60283708572388,37,122,210,NA,NA,NA
10414,Pink Valentine Frosting,3.3199999332428,0,21,31,NA,NA,NA
10415,Lollipop Cookie Valentines,4.03846168518066,5,16,838,NA,NA,NA
10416,Chocolate Cut Out Cookies,4,17,75,137,NA,NA,NA
10417,Chocolate Drop Cookies I,4.09090900421143,0,10,202,NA,NA,NA
10418,Black Walnut Cookies I,4.41666650772095,6,11,257,NA,NA,NA
10419,Quick Peanut Butter Cookies,4.39356422424316,227,360,66,15M,8M,40M
10420,Mexican Sugar Cookies,4.14285707473755,20,28,755,NA,NA,NA
10421,Two Hearts Together,3,0,2,154,NA,NA,NA
10422,Raspberry Hearts,4.06666660308838,0,12,275,NA,NA,NA
10423,Heart's Delight,3.5,0,3,170,NA,NA,NA
10424,Love Letters,3.66666674613953,2,6,150,25M,8M,33M
10425,Almond Chocolate Coconut Cookies I,3.75,7,8,121,NA,NA,NA
10426,Peanut Chewies,4.36363649368286,19,18,230,NA,NA,NA
10427,Soft Molasses Cookies I,3.28571438789368,2,13,272,NA,NA,NA
10428,Regina (Queen's Biscuit),4.63636350631714,0,10,88,NA,NA,NA
10429,Butter Crisps,4.10526323318481,0,14,335,NA,NA,NA
10430,Italian Wedding Cakes,3.33333325386047,20,5,100,NA,NA,NA
10431,Italian Wedding Cookies III,4.61538457870483,305,245,140,45M,15M,1H20M
10432,Double Chocolate Biscotti,4.5412540435791,119,246,99,25M,40M,1H20M
10433,Blonde Brownies III,4.17741918563843,19,101,172,15M,30M,45M
10434,Ladyfingers,4.44392538070679,125,169,25,NA,NA,NA
10435,Italian Pepper Balls,3.83333325386047,0,4,77,NA,NA,NA
10436,Mountain Tops,3,0,1,261,NA,NA,NA
10437,Peanut Butter Balls I,4.73913049697876,3,21,120,NA,NA,NA
10438,Cream Cheese Cut-Outs I,3.53846144676209,3,10,119,NA,NA,NA
10439,No Peeks,4.33333349227905,0,5,32,NA,NA,NA
10440,Banana Oat Bars,3.78070163726807,24,89,72,5M,35M,45M
10441,Glorified Gingerbread,3.90000009536743,2,8,484,NA,NA,NA
10442,South Dakota Sunflower Seed Cookies,3.53846144676209,3,12,170,NA,NA,NA
10443,Frosted Oatmeal Bars,4,20,24,262,NA,NA,NA
10444,Peanut Butter Cup Brownies,4.39310359954834,23,128,628,NA,NA,NA
10445,Chocolate Coated Peanut Butter Crackers,4.82786893844604,35,108,389,NA,NA,NA
10446,Molasses Cookies II,4.61589384078979,57,125,216,NA,NA,NA
10447,Soft Molasses Cookies II,4,4,34,76,15M,12M,55M
10448,Molasses Peanut Butter Crinkles,4.24242401123047,4,28,290,NA,NA,NA
104480,Monster Ice Cream Sandwich,3.16666674613953,4,4,785,15M,20M,5H35M
10449,Strufoli II,4.55555534362793,25,42,610,NA,NA,NA
10452,Peppermint Bars,3.77272725105286,5,37,428,NA,NA,NA
10453,Tea Cookies I,4.55555534362793,14,44,295,NA,NA,NA
10454,Chocolate Chip Meringue Drops,4.48717927932739,16,89,22,15M,3H,3H15M
10455,Lemon Snowdrops,4.125,0,24,144,NA,NA,NA
10456,Arabic Cookies,4.03448295593262,7,20,105,NA,NA,NA
10457,Elaine's Peanut Butter Cookies,4.25120782852173,18,166,135,10M,12M,45M
10458,Sunshine Pineapple Cookies,3.58823537826538,3,16,146,NA,NA,NA
10459,State Fair Butter Cookies,4,0,3,88,NA,NA,NA
10460,Quick Mix Spritz,4.33333349227905,13,32,117,NA,NA,NA
10461,Chocolate Peanut Butter Cream Cheese Bars,4.46153831481934,1,13,427,NA,NA,NA
10462,Blueberry Crumb Bars,4.54021453857422,293,600,318,15M,45M,1H
10463,Whitney's Peanut Butter Cookie Balls,4.22222232818604,6,43,437,NA,NA,NA
10464,Beth's Orange Cookies,4.6484375,16,116,109,NA,NA,NA
10465,Pineapple Surprise Cookies,4.125,1,7,130,NA,NA,NA
10466,Grandmother's Oatmeal Cookies,4.74311923980713,50,293,131,20M,12M,2H
10467,Cupid's Cookies,3,0,2,285,NA,NA,NA
10468,Red Hearts,3.5,0,5,118,NA,NA,NA
10469,Stained-glass Sugar Hearts,3,1,4,82,NA,NA,NA
10470,Valentine Heart Necklaces,4.65957450866699,2,39,521,35M,7M,2H42M
10471,Alsatian Chocolate Balls,4.23529434204102,1,13,129,NA,NA,NA
10472,Gelatin Spritz Cookies,4.14893627166748,3,84,145,10M,10M,30M
10473,Polish Poppy Seed Cookies,4,0,3,191,NA,NA,NA
10474,Chocolate Nuggets,4.17948722839355,1,36,120,NA,NA,NA
10475,Fried Cookies,4.66666650772095,2,5,24,NA,NA,NA
10476,Buckeye Cookies II,3.71428561210632,2,6,475,NA,NA,NA
10477,Chocolate Mint Cookies I,4.79806661605835,167,703,364,NA,NA,NA
10478,Toffee Crunch Cookies,4.57692289352417,13,42,289,NA,NA,NA
10479,Peanut Butter Balls II,4.64248704910278,156,160,111,NA,NA,NA
10480,Honey Oatmeal Cookies,3.78095245361328,6,92,136,NA,NA,NA
10481,No Bake Camping Cookies,4.20370388031006,6,47,115,NA,NA,NA
10482,Monster Cookies IV,4.42857122421265,3,7,142,NA,NA,NA
10483,Brownie Delight,3.5,3,9,51,NA,NA,NA
10484,Arrowroot Biscuits,4.41176462173462,13,15,86,50M,10M,1H
10485,Salted Peanut Cookies,4.61538457870483,1,13,175,NA,NA,NA
10486,One Bowl Buttercream Frosting,4.44660186767578,184,177,63,NA,NA,NA
10487,Russian Tea Biscuits,4,2,8,53,NA,NA,NA
10488,Hearty Breakfast Cookies,4.57209300994873,98,180,478,25M,20M,47M
10489,Stir and Drop Sugar Cookies II,3.14285707473755,0,6,119,NA,NA,NA
10491,Apple and Spice Cookies,4.36842107772827,8,47,237,NA,NA,NA
10492,Chocolate Peanut Butter Dreams,3.5,4,4,159,NA,NA,NA
10493,Coconut Meringues,4.08333349227905,6,20,39,NA,NA,NA
10494,Cake Mix Cookies III,4.29545450210571,5,36,246,NA,NA,NA
10495,Oat Bars,3.23076915740967,3,10,162,NA,NA,NA
10496,Sugar Cookies IV,4.25806474685669,27,55,127,NA,NA,NA
104967,The Best Blondies,3.95238089561462,38,36,279,10M,45M,1H
10497,Beth's Spicy Oatmeal Raisin Cookies,4.74545812606812,662,3664,144,15M,12M,50M
10498,Marco Polo Peanut Cookies,4.25,1,4,357,NA,NA,NA
10499,Oatmeal Banana Nut Cookies,4.33333349227905,8,12,361,NA,NA,NA
10500,Spiced Soft Chocolate Cookies,2.40000009536743,0,5,295,NA,NA,NA
10501,Lemon Biscuits,4.2142858505249,12,11,159,NA,NA,NA
10502,Bunuelos,3.11538457870483,25,20,301,NA,NA,NA
10503,Cantucci Biscotti,4.40000009536743,5,30,160,NA,NA,NA
10504,Quaresimali (Lenten Almond Biscuits),4.5,1,6,307,NA,NA,NA
10505,Sugar Free Christmas Cutouts,2.8461537361145,1,10,104,NA,NA,NA
10506,Sugar Free Chocolate Tea Cookies,2.5,0,1,62,NA,NA,NA
10507,Chewy Chocolate Cookies III,4.59999990463257,15,37,298,NA,NA,NA
10508,Vanishing Oatmeal Cookies,4.56862735748291,18,43,242,NA,NA,NA
10509,Mocha Chocolate Cookies,4.26470565795898,3,30,97,25M,12M,40M
10510,Caramel Cream Sandwich Cookies,4.58823537826538,1,13,182,NA,NA,NA
10511,White Chocolate Macadamia Cranberry Dreams,4.72890043258667,108,295,202,NA,NA,NA
10512,Pineapple Brownies,3.5,3,4,108,NA,NA,NA
10513,Sugar Free Cinnamon Nut Balls,2.625,0,7,337,NA,NA,NA
10514,Sugar Free Kaiser Cookies,2.66666674613953,1,2,105,NA,NA,NA
10515,Sugar Free Peanut Butter Balls,2.28571438789368,1,7,114,NA,NA,NA
10516,Sugar Free Nut Macaroons,3.70000004768372,0,10,102,NA,NA,NA
10517,Cookie Pralines,4.54166650772095,45,21,200,20M,25M,50M
10518,Thimble Cookies,4.74285697937012,7,28,262,NA,NA,NA
10519,Bachelor Buttons I,3.5,1,2,207,NA,NA,NA
10521,Apple Butter Bars,4.33333349227905,38,59,193,NA,NA,NA
10522,Fudge Crackles,4.33333349227905,0,6,228,NA,NA,NA
10523,Coriander Cakes,2,1,1,137,NA,NA,NA
10524,Toffee Chocolate Chip Cookies,4.54716968536377,30,91,346,NA,NA,NA
10525,Mincemeat Crumb Bars,4.66666650772095,2,26,149,NA,NA,NA
10527,Peanut Butter No-Bakes,2.96296286582947,1,25,84,NA,NA,NA
10528,Raspberry Dream Bars,3.54545450210571,2,8,279,NA,NA,NA
10529,Pizza Pan Oatmeal Cookie,4.22222232818604,0,18,145,NA,NA,NA
10530,CheckerBoard Cookies I,3.44444441795349,0,7,48,NA,NA,NA
10531,Apple Half Moons,4,0,2,114,NA,NA,NA
10532,Peanut Butter Kisses I,4.28787899017334,6,54,73,NA,NA,NA
10533,Honey Bars,3.20000004768372,0,4,64,NA,NA,NA
10534,Coffee Shortbread Cookies,4,1,6,94,NA,NA,NA
10535,Festive Shortbread,4.379310131073,11,50,205,NA,NA,NA
10536,Tender Shortbread,4,5,4,242,NA,NA,NA
10537,Shortbread Cookies III,4.16363620758057,3,49,179,NA,NA,NA
10538,Fraser Shortbread,3,0,4,126,NA,NA,NA
10539,Almond Shortbread I,4.23497247695923,51,139,191,NA,NA,NA
10540,Aunty Laura's Shortbread,4.80000019073486,2,5,247,NA,NA,NA
10541,Lemon Butter Cookies,3.93902444839478,16,73,185,NA,NA,NA
10542,Mom's Raisin Oatmeal Cookies,3.83132529258728,31,72,98,NA,NA,NA
10543,Lemonade Cookies,3.83333325386047,6,29,122,15M,20M,40M
10544,Cyclops Cookies (Vegan),3.20000004768372,0,10,104,NA,NA,NA
10545,Aunt Mamie's,4.66666650772095,1,3,83,NA,NA,NA
10546,Butterscotch Lace Cookies,4.55000019073486,13,20,106,30M,5M,1Day35M
10547,Afghans,3.77777767181396,1,6,50,NA,NA,NA
10548,Crisp Chocolate Rolls,3,0,2,82,NA,NA,NA
10549,Best Brownies,4.53075170516968,7K,7628,183,25M,35M,1H
10550,Ginger Snap Cookies,4.64102554321289,13,58,148,NA,NA,NA
10551,Festive Cherrettes,4.16666650772095,2,5,169,NA,NA,NA
10552,Giant Chocolate Chip Cookie,4.68524599075317,282,501,399,NA,NA,NA
10553,Stained Glass Cookies,3.95238089561462,4,16,58,NA,NA,NA
10554,Molasses Sugar Cookies I,4.73333311080933,21,61,116,NA,NA,NA
10555,Magic Cookie Bars II,4.67262983322144,300,426,439,NA,NA,NA
10556,Excessively Good Chocolate Chip Cookies,3,0,3,263,NA,NA,NA
10557,Orange Slice Cookies I,4.45161294937134,7,27,181,NA,NA,NA
10558,Greek Easter Cookies from Smyrna,4.45454549789429,0,6,140,NA,NA,NA
10559,Kritika Patouthia,3.66666674613953,0,3,90,NA,NA,NA
10560,Soft Sugar Cookies II,4.11363649368286,12,37,163,NA,NA,NA
10561,Peanut Butter Sandwich Cookies,4.62142848968506,31,117,294,NA,NA,NA
10562,Whoopie Pies IV,3.65000009536743,3,19,421,NA,NA,NA
10563,Crispy Butterscotch Cookies,4.26470565795898,21,57,190,NA,NA,NA
10564,Angel Cookies I,4.61538457870483,0,10,84,NA,NA,NA
10565,German Wreaths,3.66666674613953,1,3,57,NA,NA,NA
10567,Fruit Drops II,0,0,0,68,NA,NA,NA
10568,Lemon Chewy Crisps,4.3695650100708,50,115,97,NA,NA,NA
10569,Honey Cookies,3.2173912525177,1,21,73,NA,NA,NA
10570,Candy-Coated Chocolate Pieces III,3.33333325386047,0,1,200,NA,NA,NA
10571,Ginger Uniques,4.33333349227905,1,2,114,NA,NA,NA
10572,Ginger Butter Cookies,2.77777767181396,1,6,97,NA,NA,NA
10573,Linzer Tarts,4.4539008140564,52,114,442,30M,10M,2H
10574,Grand Marnier Brownies,4.57692289352417,6,38,230,NA,NA,NA
10575,Russian Rocks I,4.66666650772095,0,3,173,NA,NA,NA
10576,Snickerdoodles III,4.42857122421265,255,455,146,NA,NA,NA
10577,Million Dollar Cookies,4.125,4,8,237,NA,NA,NA
10578,Sugar Free Cinnamon Cookies,2.40000009536743,5,14,92,NA,NA,NA
10579,Oatmeal Thumbprints,4.192307472229,2,24,193,NA,NA,NA
10580,Caramel Apple Bars I,3.5625,2,13,141,NA,NA,NA
10581,Santa's Whiskers I,4.1904764175415,2,20,150,NA,NA,NA
10582,Santa's Whiskers II,4,0,1,117,NA,NA,NA
10584,Sugar Cookies VI,4.22448968887329,18,42,71,NA,NA,NA
10585,Marble Bars,4.7142858505249,1,7,276,15M,5M,20M
10586,Easy Drop Cookies,4.31428575515747,23,29,76,NA,NA,NA
10587,Chocolate Wafer Cookies,3.5,0,3,121,NA,NA,NA
10588,Sour Cream Sugar Cookies II,4.1538462638855,0,11,94,NA,NA,NA
10589,Moist and Chewy Peanut Butter Cookies,4.42741918563843,36,103,154,NA,NA,NA
10590,Humungous Cookies,4.5,0,13,456,NA,NA,NA
10591,Cookie Pizza,3.75,0,7,367,NA,NA,NA
10592,Best Chocolate Chippers,4.3770489692688,3,55,204,15M,15M,1H
10593,D'Amaretti Biscotti,4.55223894119263,12,53,104,25M,35M,2H
10594,Walnut Biscotti,4.375,5,18,80,NA,NA,NA
10595,Brownie Biscotti,4.47840547561646,47,467,91,30M,45M,1H55M
10596,Basic Italian Biscotti,2.77777767181396,0,6,212,NA,NA,NA
10597,Date Nut Logs,3.25,1,4,117,NA,NA,NA
105972,Peanut Butter Banana Melties,4.0476188659668,20,19,411,10M,15M,25M
10598,Buried Treasure Date Bars,3.66666674613953,0,3,152,NA,NA,NA
10600,Mock Macaroons,3.71428561210632,1,6,83,NA,NA,NA
10601,Peanut Butter Cocoa No-Bake Cookies,4.69879531860352,66,266,203,NA,NA,NA
10602,No Bake Chocolate Oat Bars,4.26989269256592,413,728,142,30M,NA,3H30M
10603,Grandma Wright's No Bakes,4.38636350631714,19,36,87,NA,NA,NA
106036,Chocolate Chip Cookies with a Secret,4.5,7,4,238,45M,10M,55M
10604,Cocoa Oatmeal Cookies,4.43442630767822,24,313,106,NA,NA,NA
10605,Chocolate Chip Oatmeal Cookies,4.37244892120361,92,163,239,NA,NA,NA
10606,Chocolate Sour Cream Cookies,3.90476179122925,8,36,90,NA,NA,NA
10607,Oatmeal Lace Cookies,3.83636355400085,20,51,131,NA,NA,NA
10608,Bittersweet Chocolate Mousse Brownies,4.40000009536743,3,8,347,NA,NA,NA
10609,Tea Cookies II,4.19999980926514,1,6,117,NA,NA,NA
10610,Tea Time Tasties,4.62962961196899,12,25,347,NA,NA,NA
10611,Spicy Oatmeal Raisin Cookies,4.4769229888916,7,58,160,NA,NA,NA
10612,Ooey Gooey Chocolate Chip Cookies,2.92307686805725,0,13,125,NA,NA,NA
10613,Belgian Iron Cookies,4,2,5,249,NA,NA,NA
10614,Carrot Cookies III,4.38461542129517,3,23,88,NA,NA,NA
10615,Toffee Nut Cookies,4.2857141494751,4,7,210,NA,NA,NA
10616,Cinnamon Pinwheels,4.33333349227905,13,7,238,NA,NA,NA
10618,Raspberry Oatmeal Bars,4.36813163757324,52,303,210,15M,23M,38M
10619,Dutch Cookies,4.59999990463257,2,3,304,NA,NA,NA
10620,Koulourakia II,4.16666650772095,11,2,142,NA,NA,NA
10621,Fortune Cookies IV,3.5,1,3,125,NA,NA,NA
10622,Cereal Chocolate Roll,4.25,2,7,369,NA,NA,NA
10623,Spritz Cookies IV,4,5,29,66,NA,NA,NA
10624,Hermits II,3.88888883590698,3,6,176,NA,NA,NA
10625,Frosted Corn Flake Cereal Clusters,4.06451606750488,20,53,220,NA,NA,NA
10626,Chocolate Clusters,4.6875,6,12,239,NA,NA,NA
10627,Chocolate Crispy Cookies,4.09090900421143,6,8,155,NA,NA,NA
10628,Oatmeal Chocolate Chip Cookies III,4.57206201553345,207,380,289,NA,NA,NA
10629,Michelle's Peanut Butter Dots,4.21568632125854,3,49,406,NA,NA,NA
10630,Fran's Greek Butter Cookies,4,0,1,308,NA,NA,NA
10631,Grapefruit Bars,4.15000009536743,5,19,103,NA,NA,NA
10632,Angel Crisps,4.63888883590698,0,28,82,20M,20M,40M
10633,Flourless Brazil Nut Macaroons,4.59999990463257,1,5,151,NA,NA,NA
10634,Swedish Nut Bars,4.25,1,11,375,NA,NA,NA
10635,Elizabeth Dole's Pecan Roll Cookies,4.41666650772095,2,8,180,NA,NA,NA
10637,Spring Biscotti,4.74596786499023,39,207,145,25M,45M,1H30M
10638,Cranberry Pistachio Biscotti,4.81510210037231,578,1114,92,25M,45M,1H20M
10639,Brown Edge Cookies,4.16666650772095,2,5,146,NA,NA,NA
10640,Caramel Slices,4.40000009536743,1,5,209,NA,NA,NA
10642,Caramel Filled Chocolate Cookies,4.64939737319946,119,660,253,20M,10M,3H
10643,Cookie Mix in a Jar IV,4.16666650772095,1,2,244,NA,NA,NA
10644,Cookie Mix in a Jar III,4.66355133056641,9,88,67,20M,NA,20M
10645,Cookie Mix in a Jar V,3.38461542129517,2,8,263,NA,NA,NA
10646,Brownie Mix in a Jar II,4.5,44,158,118,20M,NA,20M
10647,Cookie Mix in a Jar VI,4.25,1,10,207,NA,NA,NA
10648,Cookie Mix in a Jar VII,3.73333334922791,10,13,132,NA,NA,NA
10649,Cookie Mix in a Jar VIII,4.36363649368286,0,18,208,NA,NA,NA
10650,Cookie Mix in a Jar IX,4.5,0,5,166,NA,NA,NA
10651,Cookie Mix in a Jar X,3.28571438789368,1,5,256,NA,NA,NA
10652,Cookie Mix in a Jar XI,3.66666674613953,0,2,244,NA,NA,NA
10653,Brownie Mix in a Jar III,4.25,0,15,131,30M,NA,30M
10654,Cow Pies,4.6875,2,42,148,NA,NA,NA
106546,Derby Day Chocolate Chip Cookies,4.66666650772095,19,18,111,20M,10M,30M
10655,Raspberry Meringue Bars,4.66666650772095,6,16,264,NA,NA,NA
10656,Irish Soda Bread Cookies,4.69747877120972,35,103,73,NA,NA,NA
10657,Irish Flag Cookies,4,4,13,198,NA,NA,NA
10658,Irish Flag Frosting,3.70000004768372,1,9,27,NA,NA,NA
10659,Oatmeal Apricot Crisps,4.35714292526245,0,14,266,NA,NA,NA
10660,Refrigerator Gingersnaps,4.5,0,1,92,20M,10M,3H30M
10661,Oatmeal Peanut Butter Bars,4.61142873764038,44,150,148,NA,NA,NA
10663,Esther's Christmas Cookies,4,0,2,123,45M,14M,1H
10664,Best Ever Chocolate Chip Cookies I,4.51754379272461,24,100,191,20M,15M,1H35M
10665,Peanut Butter Cookies IV,4.59413194656372,163,357,142,20M,12M,1H
10666,Chocolate Chocolate Chip Cookies II,4.65546226501465,326,591,467,20M,10M,1H
10667,Fruit Madness Cookies,4,0,1,111,NA,NA,NA
10668,Sugar Cookies VIII,4.4347825050354,15,20,214,NA,NA,NA
10669,Can't Get Enough Caramel Cookies!,3.5,9,184,188,NA,NA,NA
10670,Peanut Butter Balls III,4.46078443527222,141,335,318,NA,NA,NA
10671,Pumpkin Cookies III,4.66666650772095,40,90,119,15M,15M,30M
10672,Old-Fashioned Lemon Bars,2.88888883590698,2,9,115,NA,NA,NA
10673,Seven-Day Wonders,5,0,0,81,NA,NA,NA
10674,Mel's Magnificent Chocolate Chip Cookies,4.51304340362549,11,99,411,NA,NA,NA
10675,Peanut Butter Chocolate Chip Cookies II,4.2857141494751,82,127,225,NA,NA,NA
10676,Chewy Chocolate Peanut Butter Chip Cookies,4.2944164276123,33,166,132,15M,10M,45M
10677,Date Drop Cookies II,3,0,1,152,NA,NA,NA
10678,Chocolate Marshmallow Puffs,4.2857141494751,0,7,168,NA,NA,NA
10679,Neapolitan Cookies II,4,5,11,97,NA,NA,NA
10680,Bun Bars,4.66666650772095,1,4,1292,NA,NA,NA
10681,Cream Cheese Chocolate Chip Cookies,3.86764717102051,30,59,551,NA,NA,NA
10682,Baby Ruth Cookies,2.77777767181396,1,7,190,NA,NA,NA
10683,Shortbread,4.41666650772095,4,12,276,NA,NA,NA
10684,Monster Cookies VI,4.55022811889648,227,343,119,NA,NA,NA
10686,Scottish Lace Cookies,3.25,0,3,74,NA,NA,NA
10687,Mrs. Sigg's Snickerdoodles,4.73841571807861,2K,4249,92,20M,10M,1H
10688,Dave's Big Raisin Cookies,4.70370388031006,4,22,75,NA,NA,NA
106888,Toasty Campfire Cookies,4,3,2,437,15M,3M,18M
10689,Golden Chocolate Chip Cookies,4.28695631027222,12,100,133,NA,NA,NA
10690,Cinderellas,3.5,0,2,157,NA,NA,NA
10691,Crunchy Chocolate Bars,3.88888883590698,1,8,126,NA,NA,NA
10692,Chocolate Lover's Dream Cookies,4.55555534362793,5,7,172,10M,15M,25M
10693,Chinese Almond Cakes,3.28571438789368,0,4,185,NA,NA,NA
10694,MandelBread,4.5,1,6,79,NA,NA,NA
10695,Dad's Oatmeal Cookies,4.55434799194336,5,76,168,NA,NA,NA
10697,Mandelgeback,4,0,1,83,NA,NA,NA
10698,Puffy Chocolaty Chip Cookies,4.23529434204102,3,16,300,NA,NA,NA
10699,Nutties,2,0,1,207,NA,NA,NA
10700,Lemon Biqs,3.25,0,11,313,NA,NA,NA
10701,Walnut Cheesecake Cookies,4.5,3,3,260,NA,NA,NA
10702,Jam Thumbprints,4.6068377494812,32,94,126,20M,20M,45M
10703,Thumbprint Cookies II,3.70833325386047,9,21,203,30M,13M,43M
10704,Orange Balls I,4.22727251052856,4,19,52,NA,NA,NA
10705,Brown Sugar Cookies II,4.55128192901611,13,71,185,NA,NA,NA
10706,Orange Almond Biscotti I,3.84210515022278,12,18,197,NA,NA,NA
10707,Mmm-Mmm Better Brownies,4.46839666366577,807,1277,161,15M,25M,40M
10708,Pecan Lace,3.79999995231628,2,5,126,NA,NA,NA
10709,Applesauce Brownies I,4.24096393585205,16,70,103,NA,NA,NA
10710,Moravian Ginger Cookies II,4.5,1,4,326,NA,NA,NA
10711,Soft Chocolate Chip Cookies II,4.56464099884033,122,764,411,NA,NA,NA
10712,Thumbprint Cookies III,3.875,4,15,227,NA,NA,NA
10713,Treasure Cookies,4.40740728378296,37,50,188,NA,NA,NA
10714,Chocolate Doodles,4.75,1,4,131,NA,NA,NA
10715,Chocolate Snaps,3.79999995231628,5,5,322,NA,NA,NA
10716,Soft and Chewy Peanut Butter Cookies,4.02242136001587,108,395,350,NA,NA,NA
10717,Nut Cookie Tartlets,4.5,1,7,245,NA,NA,NA
10718,Chinese Chews II,4.59090900421143,14,21,435,NA,NA,NA
10719,Apricot - Date Bars,4.75,2,2,205,NA,NA,NA
10720,George's Fruit Cookies,4,0,1,263,NA,NA,NA
10721,Mrs. Sigg's Peanut Butter Cookies,4.67435169219971,139,588,129,NA,NA,NA
10722,Amish Sugar Cookies,3.86363625526428,10,59,85,15M,10M,25M
10723,Chinese Restaurant Almond Cookies,4.56050968170166,79,129,89,40M,15M,55M
10725,Three Hundred Chocolate Chip Cookies,4.65517234802246,18,25,483,NA,NA,NA
10726,Rosies,3.40000009536743,0,5,313,NA,NA,NA
10727,Cranberry Oatmeal Cookies,3.5,6,47,141,15M,10M,25M
10728,Brown Sugar Brownies,4.2985782623291,128,178,136,NA,NA,NA
10729,Strudel Roll Cookies,4,0,2,277,NA,NA,NA
10730,Vanille Kipferl II,4.4761905670166,7,19,109,30M,10M,1H25M
10731,Spitzbuben,4.57142877578735,7,11,160,NA,NA,NA
10732,Jumbles,4,0,2,246,NA,NA,NA
10733,Anzac Biscuits II,3.72727274894714,0,8,286,NA,NA,NA
10734,Ginger Snaps I,3.15789484977722,5,12,227,NA,NA,NA
10736,Sugar Cookies VII,3.71428561210632,12,51,265,NA,NA,NA
10737,Irish Ginger Snaps,4.14678907394409,17,92,87,10M,6M,20M
10738,Snickerdoodles IV,4.40140867233276,38,109,186,NA,NA,NA
10739,Cream Cheese Brownies III,4.29268312454224,25,93,152,NA,NA,NA
10740,Pumpkin Chocolate Chip Cookies III,4.54562997817993,985,1213,405,NA,NA,NA
10741,Peanut Butter Kisses II,3.20000004768372,14,20,158,NA,NA,NA
10742,English Snaps,4,1,1,65,NA,NA,NA
10743,Starlight Mint Surprise Cookies,4.73913049697876,0,16,93,NA,NA,NA
10744,Ginger Snaps II,4.70391082763672,22,154,187,NA,NA,NA
10745,No Bake Cookies III,4.57086610794067,906,1524,172,NA,15M,25M
10746,Sugar Cookies IX,4.2142858505249,22,78,268,NA,NA,NA
10747,Coconut Washboards,3.5,0,3,98,NA,NA,NA
10748,Cream Cheese Cookies IV,4.23134326934814,7,111,97,15M,10M,1H15M
10749,Mocha Meringues,3.23333334922791,6,23,22,NA,NA,NA
10750,Coffee Bars,3.79999995231628,1,3,126,NA,NA,NA
10751,Chocolate Meringue Cookies,4.3512396812439,50,198,47,NA,NA,NA
10752,Filled Cookies II,4,3,4,321,NA,NA,NA
10753,Chocolate Mice,4.68013477325439,51,249,176,20M,NA,2H20M
10755,Fruit Cocktail Squares,4.7142858505249,0,6,147,NA,NA,NA
10756,Bake Sale Lemon Bars,4.25195598602295,178,987,107,15M,45M,1H
10757,Mom's Ginger Snaps,4.66123390197754,367,696,105,15M,12M,40M
10759,Oatmeal Peanut Butter Cookies III,4.7907772064209,275,935,397,30M,10M,40M
10760,Prune and Raisin Filled Cookies,4.65517234802246,0,27,357,NA,NA,NA
10761,Melt In Your Mouth Honey Lemon Merry Christmas Cookies,3.42105269432068,7,15,76,NA,NA,NA
10762,Macadamia Nut Bars,2,0,2,493,NA,NA,NA
10763,Java Chocolaty Cookies,4.42857122421265,2,6,346,NA,NA,NA
10764,Excellent Oatmeal Cookies,4.54716968536377,137,265,126,20M,12M,56M
